id,value,lemmata
150292591,0,Nederland stoppen 5 miljoen in fonds ebolalanden
150292595,-1,zijn Grieken gek geworden
150292600,0,Werkloze zzp er hoeven spaargeld niet op te eten
150292605,0,verzet tegen onbetaald werken groeien
150292606,0,CNV start meldpunt voor dumpen arbeidskracht
150292609,1,robot zorgen ook voor nieuw baan
150292612,0,asscher wet flexwerk niet na paar incident aanpassen
150292613,1,werkloosheid in maart opnieuw licht dalen
150292614,-1,Frankfurt halen pensioen onderuit
150292621,-1,Japan blijven worstelen met economie
150292626,-1,zonder overnemer gaan baan én innovatie verliezen
150292627,0,IMF groeicijfer zijn verraderlijk
150292628,-1,waarschuwing uitbundig zullen groei niet veel zijn
150292636,-1,failliet Argentinië modderen voort tot verkiezing
150292637,0,wegmarkeerder melden zich vaak bij UWV
150292640,1,daling langdurig werkloosheid in EU
150292641,-1,bezuinigingsronde bij energiereus rwe
150292643,-1,chinese export dalen onvoorzien snel
150292644,-1,gratis olie komen Cariben duur te staan
150292646,-1,stad in verzet tegen onderwijsbezuiniging
150292655,0,ser willen steun voor sociaal bedrijf
150292656,-1,import worden Rusland te kostbaar
150292657,-1,geen baan voor mens met beperking
150292658,-1,gemeente komen er zonder bezuiniging niet
150292665,0,Donner ontzie middeninkomen
150292666,-1,uitzendkracht op straat met_dank_aan nieuw flexwet
150292667,0,huizenmarkt nu stabiel
150292668,-1,regel hinderen bijstandsgerechtigde
150292670,-1,gemiddeld prijspeil stijgen heel licht
150292674,1,er zijn hulp onderweg voor mkb
150292675,1,"Griekenland halen 1,1 miljard op"
150292676,0,UWV geven kwart miljoen werkloos hooguit zet
150292677,-1,V d ook in Den_Bosch vast aan volledig huur
150292679,0,stad koesteren hoogopgeleid
150292680,-1,robot kunnen gemeenschap splijten
150292681,0,links missen antwoord op vrij markt
150292685,-1,zuid-europese bank iets te creatief
150292689,0,wat Grieken van bezuiniging merken
150292690,0,spannend week voor Athene
150292694,-1,meest Amerikanen zijn weer arm
150292695,-1,bank laten klant in derivatenellende zitten
150292697,-1,stad kunnen kar straks niet trekken
150292701,0,Gepensioneerden protesteren in Athene
150292702,-1,Zuid-Afrika komen veel energiecentrale tekort
150292706,-1,financieel tik voor stad
150292707,-1,handelsverdrag met VS stuiten op verzet PvdA
150292708,0,Loon stijgen maar dat betalen werknemer vooral zelf
150292709,0,sns hopen weer echt nutsbank te worden
150292710,0,ontslaan bezorger eisen zijn baan terug van postnl
150292711,-1,Japanner schrikken van prijsstijging
150292714,-1,Nigeria moeten veel belasting heffen
150292717,-1,pensioenfonds staan er iets slecht voor
150292719,0,opbloeien economie leiden tot veel file
150292720,0,wie hebben griekse bezuiniging bedenken
150292726,-1,fusie van Ziggo en UPC kosten honderd banen
150292727,1,olieprijs zijn kans om in subsidie te snijden
150292728,1,asscher willen nu migrantenjongere aan baan helpen
150292729,1,duitse werkloosheid bereiken historisch laag niveau
150292730,0,bank laten hun derivaat met rust
150292731,1,Southampton boeren goed met Koeman
150292736,0,kunst van bezuinigen Productiehuis overleven door zijn pand slim uit te baat
150292737,0,maken dat slapen spaargeld eens wakke
150292747,0,aan ABN_Amro kleven veel_dan salariskwestie
150292748,-1,bank zijn nog lang niet verlossen van derivatenpijn
150292760,-1,armoede probleem voor bühne
150292761,0,schrijnendmaar nog_geen crisis
150292762,0,groeimodel van Luxemburg kraken
150292763,0,werken aan Nieuwe_Zijderoute
150292764,1,China steeds belangrijk als handelspartner voor EU
150292767,-1,oud zijn financieel minder fit
150292769,-1,onvrede over te laag woz-waarde groeien
150292774,0,DNB beperken pensioenfonds in risicovol beleggen
150292775,0,grexit kunnen strategisch gat slaan in zuidflank van Europa
150292776,1,werkgever scheutiger met eindejaarsbonus
150292777,0,nemen tijd voor nieuw fiscaal stelsel maar beginnen alvast waar het kunnen
150292778,-1,bank dwingen boer tot ongezond bedrijf
150292779,-1,ttip-deal bedreigen democratie
150292780,-1,rechter dwingen V d vol huur te betalen in Hengelo
150292791,-1,minder vertrouwen in economie bij producent
150292793,0,topman Adecco jeugd hebben baat bij flexibel arbeidsmarkt
150292796,0,waar moeten pensioenfonds heen met hun geld
150292797,0,bezoek draaien om economie
150292801,0,Stork draaien goed maar nog wel met verlies
150292802,0,stagnatie van prijs in Groot-Brittannië
150292805,-1,vrijhandel staan op achterstand
150292806,0,kunst van bezuinigen alleen wie groot genoeg zijn kunnen klapper binnenhalen
150292808,0,Den_Haag geven miljoen uit aan werkgelegenheid
150292809,0,plaatselijk belasting iets hoog dan 2014
150292812,0,combineren van werk en zorg blijken lastig onderwerp
150292814,1,Kamp Taxidienst_Uber verbeteren aanbod
150292827,0,geldpers doen zijn werk misschien wel té goed
150292828,0,huizenprijs blijven stijgen
150292829,-1,Grieken steken kop in zand en hopen op goed tijd
150292836,1,voorzichtig herstel op arbeidsmarkt
150292840,0,geven ecb-injectie aan burger
150292844,-1,tijd voor Griekenland raken snel op
150292847,0,Opel gaan weg uit Rusland Cadillac blijven
150292850,0,alles zakken in prijs maar huren blijven stijgen
150292851,-1,havensteder we moeten huren wel verhogen
150292852,0,woonbedrijf we kunnen huren eenmalig bevriezen
150292854,-1,Krim zijn voor Rusland duur schiereiland
150292855,-1,bond willen niet veel praten met V d
150292863,0,oudere zien koopkracht nauwelijks toenemen
150292869,0,olieprijs laag Noor kunnen het aan
150292878,0,tennet investeren 20 miljard
150292886,0,Zeeland_Borssele zorgen voor baan én voor zorg
150292893,-1,spaarrente duiken onder 1 procent
150292896,1,cao-overleg bieden structuur en ordening
150292897,0,akkoord VVD en PvdA over wijziging belastingstelsel
150292899,-1,aantal baan in zorg dalen voor_het_eerst
150292901,-1,IJsland praten niet lang over toetreden tot EU
150292902,1,president van DNB pleiten voor loonsverhoging
150292905,-1,geven gemeente veel ruimte bij aanpak schuld
150292907,-1,ex-dakloze in knel door duur woning
150292916,-1,neerwaarts spiraal euro zetten zich voort
150292917,1,dwingen verkopen drukken prijs niet
150292924,0,europese bank maken groot springen in diepe
150292930,0,groei van 7 procent zijn nieuw normaal in China
150292933,1,chinese export vorig maand sterk stijgen
150292937,0,ING kalm stijging huizenprijs
150292938,1,Euro naderen dollar en dat zijn goed voor europese economie
150292939,0,Heineken leggen quotum op zijn klein fles
150292946,-1,administratief medewerker krijgen het moeilijk
150292948,1,VDL bewijzen productie in Nederland kunnen lonen zijn
150292949,0,Poetin leveren 10 procent van zijn salaris in
150292950,0,"euro duiken onder 1,10 dollar"
150292951,1,bijna kwart minder bedrijf bankroet
150292955,1,eurozone al voor startschot weg
150292956,1,Rusland en Italië zetten investeringsfonds op
150292957,0,saneren maar met oog voor sportief toekomst
150292958,-1,radio 6 sneuvelen in bezuinigingsoperatie
150292959,0,gaan het goed zijn er nog steeds onenigheid over belasting
150292963,-1,hoe komen Grieken_maart door
150292964,1,met groei van economie dalen aantal dakloos
150292966,0,China steken 10 procent veel geld in defensie
150292968,1,geldinjectie van ECB zijn ook psychologisch aanjager
150292974,0,Triodos willen sterk inzetten op hypotheek
150292985,-1,industrie China krimpen twee maand op rij
150292986,0,EU gaan bonus bankier aanpakken
150292989,0,varoufakis willen schuld IMF hoe dan_ook afbetalen
150292996,-1,thuishulp in Oss eis hun baan terug
150292997,0,Oost-Gronings akkoord over werkgelegenheid
150293000,-1,veel mens zoeken werk daardoor stijgen werkloosheid
150293001,-1,KLM willen banen voor grondpersoneel schrappen
150293005,-1,Bouwbedrijf_Heijmans duiken diep rood cijfer in
150293008,1,AH weten klant weer vaak te verleiden
150293014,-1,duits avontuur Tennet riskant
150293015,1,vleesbedrijf Vion uit probleem
150293016,-1,weinig steun voor sober brandweer vrezen kamer
150293018,1,financiering zijn volgens V d niet in gevaar
150293024,-1,bank weer verdenken van manipuleren metaalprijs
150293030,-1,varkenssector willen veel steun uit Brussel
150293033,-1,ook Moody geven Rusland_rommelstatus
150293034,-1,noodhulp gaan op_aan aflossing
150293038,0,werk creëren je door verlaging arbeidskosten
150293040,-1,Oxford zijn alleen nog betaalbaar voor rijk en dat zinnen Labour niet
150293044,0,alles om maar niet in WW te komen
150293045,0,Walmart verhogen laag loon
150293046,1,economisch herstel
150293047,0,consument geven veel uit merken winkelier dat ook
150293049,1,ABN_Amro weten winst te verdubbelen
150293052,0,elite hebben zijn eigen dierentuin en gewoon mens hebben elkaar
150293053,-1,een openbaar notule van ECB vallen wat tegen
150293054,-1,zonder macht zijn groot bek politiek vooral zinloos
150293057,-1,griekse knieval met toch weer mits en maar
150293058,0,verliezen wel beperken maar winst uit zicht
150293063,-1,klein ziekenhuis in financieel gevaar
150293064,1,eén kapitaalmarkt in EU een aanzet zijn er
150293065,0,griekse oplossing laten nog altijd op zich wachten
150293066,0,CPB trekken belastingknoop van Wiebes nog wat strak aan
150293076,0,EU besluit om Zimbabwe weer financieel te steunen
150293077,0,VVD en D66 willen veel snijden
150293078,0,groei kunnen nieuw fiscaal stelsel niet betalen tijd om ander te denken
150293079,-1,weer bij la mama intrekken om bankroet af te wenden
150293080,0,kunnen groen en groei wel samengaan
150293081,0,regering Tsipras hebben naast steun ook speelruimte
150293082,0,wat kunnen eurogroep nog met Griekenland
150293085,0,afspraak zijn afspraak zeggen nederlands regering tegen Grieken
150293092,0,arbeid in uitverkoop
150293100,-1,bankengroei schaden economie
150293101,1,economie groeien weer met mate
150293102,0,breed groei maar het zijn nog niet als voor crisis
150293108,0,inflatie nul door goedkoop benzine kleding en voedsel
150293110,1,NS maken weer fors winst
150293114,0,liever cash of voucher dan gratis voedsel
150293117,-1,Heineken verwachten iets zwak verkoopgroei
150293120,1,veel koe veel melk en dus veel export
150293121,0,een serieus test voor griekse minister financiën
150293123,0,zorgplan 2.0 zijn opmaat naar versie 3.0
150293133,0,duitse export naar record in 2014
150293139,-1,crisis detailhandel
150293142,0,bedrijf achter loon bij ziekte al kosten het ze te veel
150293147,0,komen trekken knip voor Grieken
150293149,1,cao zijn juist goed voor economie
150293151,0,juist nu zijn er behoefte aan eenheid op continent
150293152,-1,De_Grieken tegemoetkomen leveren allerlei groot dillema op
150293154,-1,midden- en kleinbedrijf vinden zijn werknemer veel te duur
150293155,1,huurprijs rijzen in Amsterdam pan uit
150293164,0,topman franse tak Air_France geen bodemloos put
150293165,0,geven Grieken lucht dat zijn ook goed voor Europa
150293170,-1,eredivisieclub blijven rood cijfer schrijven
150293171,1,goedkoop olie + laag euro = optimisme
150293172,0,"huis in Nederland worden dit jaar 1,5 procent duur"
150293174,0,Teeven koersen aan op botsing met Senaat
150293175,0,als ECB regel volgen moeten die regel maar weg
150293177,1,nog geen nieuw cao goed voor economie
150293180,0,GroenLinks gaskraan kán dicht
150293181,1,KPN brengen omzetdaling tot_staan
150293184,0,econoom geven Griekenland gelijk
150293185,-1,ECB lenen voor Grieken lastig
150293188,0,naar welk klimaat gaan EU en VS
150293189,0,minder handelsregels tussen VS en EU belangrijk dan opheffen tarief
150293190,0,alleen rente als eigen economie groeien
150293193,1,Arbeidsmarkt kruipen voorzichtig uit dal
150293201,0,Kroatië schrijven schuld van 60.000 burger af
150293202,-1,griekse industrie krimpen snel
150293203,-1,Rabo voorspellen fiks stijging hypotheekrente
150293204,-1,pensioenfonds zien dekkingsgraad dalen
150293207,1,KLM blijven baas over eigen bankrekening
150759311,1,vakantiebaan liggen voor opscheppen
150759317,1,80 procent veel hypotheekaanvraag
150759319,1,fors daling van aantal faillissement
150759322,0,roofridder azen op Wehkamp
150759325,0,het zijn schuld van rijk van Europa van
150759327,-1,pensioen blijven nog jaar karig
150759328,0,Concern_voor werk doen groenonderhoud
150759329,0,extra bezuiniging ziekenhuis
150759335,1,pensioen iets goed
150759353,-1,Griekenland zijn nu wanbetaler maar praten gaan wel verder
150759360,1,klaagzang van aow er zijn nergens op stoelen
150759362,1,agrarisch export komen bij
150759363,0,parttimer moeten weer voltijds aan_het werk
150759364,-1,ING slachtoffer van onrust
150759367,1,beurshandel laten zich niet gek maken
150759373,0,"tot 20 augustus 8,3 miljard ophoesten"
150759380,-1,eigen risico doen mijn spaargeld verdampen
150759389,1,knippen open laten euro rol
150759392,-1,geen geld naar franse werkloos
150759403,0,mogelijk veel gas uit buitenland
150759411,1,groei sterk dan denken
150759421,0,met 19 miljard euro kunnen je ook dit doen
150759424,1,Redding_Grieken zijn nu toch nabij
150759428,1,minder baan weg bij Treant_Zorggroep
150759442,-1,russische crisis raken EU hard
150759454,1,consument hebben er weer vertrouwen in
150759465,-1,Leven van nog minder ik worstelen al om rond te komen
150759476,0,belastingdeal nog lang niet rond
150759479,0,CDA 1 miljoen opzij zetten voor sport
150759481,0,Hogere hypotheekrente
150759483,0,nederlands ei naar Verenigde_Staten
150759486,1,hulp voor oud bij uitbuiting
150759487,1,IMF herstel economie in Nederland zetten door
150759490,1,imf voorzien verder herstel van economie
150759491,0,nederlands ei mogen oceaan over
150759495,0,hoe krijgen Wiebes boos oppositie uit gordijn
150759497,-1,patstelling in Brussel weer niet beëindigen
150759498,0,Merkel moeten er wel bij zijn
150759500,0,29 euro voor 10 dag
150759502,1,als je aflost krijgen je veel veel rust
150759512,1,WereldExpo in 2025 leveren ons cent op
150759513,1,altice blinken uit op damrak
150759515,-1,oud vinden geen baan met laag WW
150759516,1,opeen zijn crisis voorbij
150759520,-1,helpen waar zijn al die baan
150759529,1,hoog prijs helpen kapper
150759536,-1,offshore zijn lelijk eend in maritiem sector
150759538,0,plan voor belasting komen snel
150759558,1,veel aandacht voor bestaan bedrijf
150759559,-1,chaos op obligatiemarkt bedreigen economisch herstel
150759564,1,klein winst voor Shell en Vopak
150759567,-1,premier Tsipras betalen niet terug en schudden Poetin weer hand griekse tragedie spelen nog door
150759575,-1,inkomen veel in 3 jaar tijd erg fors dalen
150759578,0,olieprijs
150759579,0,bank veel geldschieter nodig voor bedrijfskrediet
150759586,0,ECB houden rentetarief superlaag
150759587,1,aantal baan nemen voor_het_eerst in 3 jaar toe
150759588,0,olieprijs gaan eerder omlaag dan omhoog
150759589,1,economie groeien met 2 procent
150759590,0,economie
150759594,-1,topsalaris in zorg wéér hoog
150759599,-1,dordt in Stoom wankelen door bezuiniging
150759604,0,na Grexit toch euro
150759608,0,zo goed gaan het echt nog niet in Nederland
150759614,1,dekking fonds omhoog
150759616,-1,zeggen maar dag tegen_de miljard
150759617,-1,chaos bij pgb kosten nu al 123 miljoen
150759622,0,Nederland halen meest ruw olie uit Noorwegen
150759625,0,fors bezuiniging op zorg van_de_baan
150759632,0,helft Grieken willen deal met schuldeiser
150759633,-1,Coevorden blijven nog jaar in geldnood
150759634,0,populariteit tattoo geven branche ook zorg
150759636,0,feitelijk inflatie en gevoelsinflatie
150759637,1,banengroei VS trekken ver aan
150759639,-1,FrieslandCampina schrappen 375 baan
150759640,0,Grieken betalen maar niet vandaag
150759641,-1,kwart Nederlanders zien inkomen dalen
150759644,0,imf vragen VS jaar uitstel renteverhoging
150759645,0,fabriek zuivelreus groeien te onstuimig
